Drug
ubidecarenone-omega 3-vit E oral
coenzyme Q10 ubiquinol oral
insulin detemir subcutaneous
insulin glargine subcutaneous
insulin lispro subcutaneous
insulin NPH and regular human subcutaneous
insulin NPH human recomb subcutaneous
insulin regular human U-500 concentrated subcutaneous
insulin regular human inhalation
insulin regular human injection
Integra oral
Integra F oral
Integra Plus oral
Integrilin intravenous
Intelence oral
interferon alfa-2b injection
interferon alfa-n3 injection
interferon beta-1a albumin intramuscular
interferon beta-1a albumin subcutaneous
interferon beta-1a intramuscular
interferon beta-1b subcutaneous
Intermezzo sublingual
Intestinex oral
Intralipid intravenous
Intrarosa vaginal
Intron A injection
Introvale oral
Intuniv ER oral
Invanz injection
Invanz intravenous
Invega oral
Invega Sustenna intramuscular
Invega Trinza intramuscular
Inveltys ophthalmic eye
Invokamet oral
Invokana oral
iodine kelp oral
iodine
iodine strong Lugols oral
iodine oral
Iodosorb topical
Ionil T topical
Iophen DM-NR oral
Iophen C-NR oral
ipilimumab intravenous
ipratropium bromide bulk
ipratropium bromide nasal
ipratropium bromide inhalation
ipratropium bromide inhalation
ipratropium bromide nasal
ipratropium-albuterol inhalation
ipratropium-albuterol inhalation
irbesartan oral
irbesartan-hydrochlorothiazide oral
Irenka oral
Iressa oral
irinotecan intravenous
iron oral
Iron dried oral
Iron 100 Plus oral
Iron 21-7 oral
iron amino acid chelate-vit B12-folic acid oral
iron sucrose intravenous
iron-B12-IF-FA-mv-min-DSS oral
Irospan 24-6 oral
Isentress oral
Isentress oral
Isentress oral
Isibloom oral
isocarboxazid oral
ISOCHRON oral
isoflurane inhalation
isometheptene-caffeine-acetaminophen oral
isometheptene-dichloralphenazone-acetaminophen oral
isometheptene mucate bulk
isoniazid oral
isoniazid bulk
isoniazid-rifamp-pyrazinamide oral
isopropyl myristate
isoproterenol injection
Isopto Carpine ophthalmic
Isopto Tears
Isordil oral
IsoRel oral
isosorbide bulk
isosorbide dinitrate oral
isosorbide dinitrate oral
isosorbide mononitrate oral
isosorbide mononitrate oral
isosorbide-hydralazine oral
isotretinoin oral
Isovue-300 intravenous
Isovue-370 intravenous
isoxsuprine oral
isradipine oral
Istalol ophthalmic
Istodax intravenous
itraconazole oral
itraconazole bulk
itraconazole oral
itraconazole oral
ivabradine oral
ivermectin oral
Ixempra intravenous
ST37 Antiseptic topical
s-adenosylmethionine oral
Sabril oral
Sabril oral
Saccharomyces boulardii-Bacillus coagulans-FOS oral
safflower oil
saffron extract oral
Safyral oral
Saizen subcutaneous
Salagen oral
Salex topical
Salex topical
salicylic acid bulk
salicylic acid topical
salicylic acid topical
salicylic acid topical
salicylic acid in collodion topical
"salicylic acid ER-ceramides 1,3,6-11 topical"
salicylic acid topical
salicylic acid topical
salicylic acid-methyl salicylate-talc topical
Saline Nasal nasal
Salkera topical
salmon oil-omega-3 fatty acids oral
Salmon Oil-1000 oral
Salonpas capsaicin-menthol topical
Salonpas topical
Salonpas-Hot topical
salsalate oral
salsalate bulk
Salvax topical
Sam-E Enteric Coated oral
Sam-E oral
Samsca oral
Sancuso transdermal
Sandimmune oral
Sandimmune oral
Sandostatin LAR Depot intramuscular
Sandostatin injection
Sani-Supp Adult rectal
Sani-Supp Infant rectal
Santyl topical
Saphris sublingual
sapropterin oral
sapropterin oral
Sarafem oral
Sarna Anti-Itch topical
Sarna Sensitive topical
Savaysa oral
Savella oral
saw palmetto-pumpkin seed oil oral
saxagliptin oral
saxagliptin-metformin oral
Saxenda subcutaneous
Scalp Relief topical
Scalp Relief topical
Scalpicin Anti-Itch topical
Scandishake Lactose Free oral
scopolamine transdermal
Scot-Tussin DM oral
Scytera topical
Sea Soft Nasal Mist nasal
Seasonique oral
Sebex topical
Seb-Prev topical
Seconal Sodium oral
Sectral oral
Select-OB   DHA oral
Select-OB folic acid oral
selegiline oral
selegiline oral
selegiline transdermal
selenium sulfide topical
selenium sulfide-aloe vera topical
SelenoMax oral
selexipag oral
Selsun Blue topical
Selsun Blue Naturals topical
semaglutide subcutaneous
Semprex-D oral
Se-Natal 19 oral
Senexon oral
Senexon-S oral
Senior Probiotic oral
Senna Concentrate oral
Senna Lax oral
Senna Laxative oral
senna leaf extract oral
Senna Plus oral
Senna Prompt oral
senna oral
Senna-Gen oral
Sennalax-S oral
Senna-S oral
sennosides oral
sennosides-docusate sodium oral
Senokot oral
Senokot-S oral
Sensipar oral
Sensorcaine injection
Sensorcaine-Epinephrine injection
Sensorcaine-MPF injection
Serenagen oral
Serevent Diskus inhalation
Sernivo topical
Serophene oral
Seroquel oral
Seroquel XR oral
serotonin HCl bulk
sertraline bulk
sertraline oral
Se-Tan Plus oral
Setlakin oral
sevelamer carbonate oral
sevelamer HCl oral
Severe Allergy oral
Severe Allergy-Sinus Headache oral
sevoflurane inhalation
SF 5000 Plus dental
sfRowasa rectal
Sharobel oral
Shingrix PF intramuscular
Shohl''s Modified oral
Signifor subcutaneous
Silace oral
sildenafil bulk
sildenafil intravenous
sildenafil oral
Silenor oral
Silica Gel
silicon dioxide bulk
silodosin oral
Siltussin-DM oral
Siltussin SA oral
Silvadene topical
SilvaSorb Dressing topical
silver chloride topical
Silver Gel topical
silver nitrate applicators topical
silver nitrate
silver protein mild
silver sulfadiazine bulk
silver sulfadiazine topical
silver sulfate-foam bandage topical
silver sulfate-non-adherent bandage topical
SilvrStat topical
Simbrinza ophthalmic
simethicone oral
simethicone oral
simethicone oral
Similac Prenatal oral
Simply Sleep oral
Simponi ARIA intravenous
Simponi subcutaneous
simvastatin oral
simvastatin bulk
Sinemet oral
Sinemet CR oral
Singulair oral
Singulair oral
Sintralyne-PM oral
SinuCleanse Nasal Wash System nasal
SinuCleanse Saline Packet nasal
Sinus Congestion and Pain oral
Sinus Headache oral
Sinus Headache PE oral
Sinus Maximum Strength oral
Sinus and Allergy PE oral
sirolimus oral
sirolimus oral
sitagliptin oral
sitagliptin-metformin oral
sitagliptin-metformin oral
Sitavig buccal
Sitzmarks oral
Skelaxin oral
Skintegrity Wound Cleanser topical
Sklice topical
Skyla intrauterine
Sleep Aid doxylamine oral
Sleep Aid Max Strength diphenhydramine oral
Sleep Aid diphenhydramine oral
Sleep II oral
Sleep Tablet diphenhydramine oral
Sleep oral
Sleepgels oral
Sleep-Tabs oral
Slo-Niacin oral
Slow Fe oral
Slow Release Iron oral
Slow-Mag oral
sodium ferric gluconate complex in sucrose intravenous
sodium benzoate bulk
sodium bicarbonate oral
sodium bicarbonate bulk
sodium bicarbonate intravenous
sodium bicarbonate-sodium chloride nasal
sodium borate
sodium chloride oral
sodium chloride
sodium chloride 3  intravenous
sodium chloride ophthalmic
sodium chloride bulk
sodium chloride ophthalmic
sodium chloride 09  intravenous
sodium chloride nasal
sodium chloride 09  injection
sodium chloride intravenous
sodium citrate-citric acid oral
Sodium Edecrin intravenous
sodium fluoride oral
sodium fluoride dental
sodium fluoride dental
sodium fluoride dental
sodium hyaluronate intra-articular
sodium metabisulfite bulk
sodium nitrite bulk
sodium nitroprusside intravenous
sodium oxybate oral
sodium phenylbutyrate oral
sodium phenylbutyrate oral
sodium phosphate intravenous
sodium phosphates rectal
sodium polystyrene sulfonate oral
sodium polystyrene sulfonate oral
sodium salicylate
sulfacetamide sodium topical
sulfacetamide sodium topical
sulfacetamide sodium-sulfur topical
sulfacetamide sodium-sulfur topical
sulfacetamide sodium-sulfur topical
sulfacetamide-sulfur-skin cleanser no23 topical
sulfacetamide sodium-sulfur topical
sodium tetradecyl sulfate intravenous
sodium thiosulfate intravenous
Sof-Lax oral
sofosbuvir oral
sofosbuvir-velpatasvir oral
Sol Carb oral
Solaraze topical
Solarcaine topical
Solesta implant
solifenacin oral
Soliris intravenous
Solodyn oral
Solosec oral
Soltamox oral
Solu-Cortef injection
Solu-Medrol PF injection
Solu-Medrol intravenous
Solu-Medrol PF intravenous
Soma oral
somatropin injection
somatropin subcutaneous
Somatuline Depot subcutaneous
Somavert subcutaneous
Somnicin oral
Sonafine topical
Sonata oral
Soolantra topical
Soothe and Cool Body Lotion topical
Soothe Hydration ophthalmic
Soothe Lubricant ophthalmic
Soothe XP ophthalmic
Soothing PureWay-C oral
sorafenib oral
Sorbidon Hydrate topical
sorbitol
sorbitol irrigation
Sorbsan Wound Dressing topical
Sorbsan Topical Wound Dressing topical
Sore Throat and Cough oral
Soriatane oral
Sorilux topical
sotalol oral
Sotalol AF oral
sotalol intravenous
Sotradecol intravenous
Sovaldi oral
soy isoflavone oral
Soy Isoflavones oral
Spectracef oral
SPG Supposi-Base
spinosad topical
Spiriva with HandiHaler inhalation
Spiriva Respimat inhalation
spironolactone oral
spironolactone bulk
spironolactone-hydrochlorothiazide oral
blue-green algae Spirulina oral
Sporanox oral
Sporanox oral
Sportscreme topical
Spravato nasal
Sprintec 28 oral
Spritam oral
Sprix nasal
Sprycel oral
SPS with sorbitol oral
Sronyx oral
SSD topical
SSKI oral
SSS 10-5 topical
SSS 10-5 topical
St Joseph Aspirin oral
st john''s wort bulk
Stahist AD oral
Stalevo 100 oral
Stalevo 125 oral
Stalevo 150 oral
Stalevo 200 oral
Stalevo 50 oral
Stalevo 75 oral
stannous fluoride dental
stannous fluoride dental
stanozolol bulk
Starlix oral
stavudine oral
Staxyn oral
Stay Awake Maximum Strength oral
Stay Cool oral
stearic acid
Steglatro oral
Stelara subcutaneous
Stendra oral
Sterile Saline nasal
SteriLid topical
Stimate nasal
Stiolto Respimat inhalation
Stivarga oral
Laxative Plus Stool Softener oral
Stool Softener oral
Stool Softener-Laxative oral
Stool Softener-Stimulant Laxative oral
Stop Smoking Aid buccal
Stopain topical
Strattera oral
streptomycin
streptomycin intramuscular
Stress B-Biotin oral
Striant buccal
Stribild oral
Striverdi Respimat inhalation
Stromectol oral
Strong Iodine oral
strontium chloride hexahydrate bulk
Strovite One oral
Sublocade subcutaneous
Subsys sublingual
succinylcholine chloride intravenous
succinylcholine chloride injection
succinylcholine in 09 NaCl PF intravenous
Sucraid oral
sucralfate oral
sucralfate bulk
sucralfate oral
sucrose
Sudafed oral
Sudafed 12 Hour oral
Sudafed 24 Hour oral
Sudafed PE oral
Sudogest oral
Sudogest 12-hour oral
sufentanil citrate intravenous
Sular oral
sulbutiamine oral
sulfacetamide
sulfacetamide sodium topical
sulfacetamide sodium ophthalmic
sulfacetamide sodium ophthalmic
sulfacetamide sodium acne topical
SulfaCleanse 8-4 topical
sulfadiazine oral
sulfadiazine
sulfamerazine bulk
sulfamethoxazole bulk
sulfamethoxazole-trimethoprim oral
sulfamethoxazole-trimethoprim oral
sulfamethoxazole-trimethoprim intravenous
sulfapyridine
sulfasalazine bulk
sulfasalazine oral
sulfathiazole bulk
Sulfatrim oral
Sulfazine oral
Sulfo-Lo topical
sulindac oral
sulindac
Sumadan topical
sumatriptan bulk
sumatriptan succinate nasal
sumatriptan nasal
sumatriptan oral
sumatriptan succinate bulk
sumatriptan subcutaneous
sumatriptan-naproxen oral
Sumavel DosePro subcutaneous
Sumaxin topical
Sumaxin TS topical
sunitinib oral
Sunvite oral
Supartz FX intra-articular
Super B Complex-Vitamin C oral
Super B-50 Complex Plus oral
Super Duper Diaper Doo topical
Super Pain Relief oral
Super Probiotic oral
Superplex-T oral
Suphedrine PE oral
Suphedrine PE Sinus and Allergy oral
Support-500 oral
Suppository Adult rectal
Supprelin LA implant
Suprax oral
Suprax oral
Suprenza oral
Suprep Bowel Prep Kit oral
Supress DX oral
Surfak oral
Surfaxin intratracheal
Surmontil oral
Sustiva oral
Sutent oral
suvorexant oral
Sween Cream topical
Syeda oral
Sylatron subcutaneous
Symax Fastabs oral
Symax Duotab oral
Symax-SL sublingual
Symax-SR oral
Symbicort inhalation
Symbyax oral
SymlinPen 120 subcutaneous
SymlinPen 60 subcutaneous
Symproic oral
Synagis intramuscular
Synalar Ointment Kit topical
Synalar topical
Synalar Cream Kit topical
Synalar TS topical
Synalgos-DC oral
Synarel nasal
Syndros oral
Synera topical
Synercid intravenous
Synjardy oral
Synjardy XR oral
Synribo subcutaneous
Synthroid oral
Synvisc intra-articular
Synvisc-One intra-articular
Syprine oral
Systane Balance ophthalmic
Systane PF ophthalmic
Systane propylene glycol ophthalmic
Systane Gel ophthalmic
Systane Nighttime ophthalmic
Systane Ultra PF ophthalmic
Systane Ultra ophthalmic
FA-arginine-vit B12-B6-black pepper oral
FaBB oral
Fabior topical
Fabrazyme intravenous
Factive oral
Fallback Solo oral
Falmina 28 oral
famciclovir oral
famotidine oral
famotidine bulk
famotidine PF intravenous
famotidine oral
famotidine oral
famotidine intravenous
famotidine-Ca carb-mag hydrox oral
Famvir oral
Fanapt oral
Fareston oral
Farxiga oral
Farydak oral
Fasenra subcutaneous
Faslodex intramuscular
FazaClo oral
FE C oral
FE C Plus oral
febuxostat oral
felbamate oral
Felbatol oral
Feldene oral
felodipine oral
Fem pH vaginal
Femara oral
Femcon Fe oral
Femhrt Low Dose oral
Femring vaginal
""
Fenesin IR oral
Fenesin PE IR oral
fenofibrate oral
fenofibrate micronized oral
fenofibrate nanocrystallized oral
fenofibric acid oral
fenofibric acid choline oral
Fenoglide oral
fenoldopam intravenous
fenoprofen oral
Fenortho oral
fentanyl bulk
fentanyl PF intravenous
fentanyl PF-bupivacaine-sodium chloride injection
fentanyl citrate bulk
fentanyl PF injection
fentanyl citrate buccal
fentanyl citrate buccal
fentanyl citrate sublingual
fentanyl in 09  sodium chloride PF intravenous
fentanyl in D5W PF intravenous
fentanyl in 09  sodium chloride PF injection
fentanyl transdermal
fentanyl sublingual
fentanyl PF-bupivacaine-sodium chloride epidural
fentanyl-ropivacaine PF in 09  sodium chloride injection
fentanyl-ropivacaine PF in sodium chloride epidural
Fentora buccal
fenugreek seed extract oral
Feosol oral
Feosol Bifera oral
Feraheme intravenous
Fergon oral
Fer-Iron oral
FeRiva oral
Feriva 21-7 Tablet oral
Ferocon oral
FeroSul oral
Ferralet 90 Dual-Iron Delivery oral
FerraPlus 90 oral
Ferretts IPS oral
Ferretts oral
Ferrex 150 oral
Ferrex 150 Forte oral
Ferrex 150 Forte Plus oral
Ferrex 150 Plus oral
Ferrex 28 oral
ferric ammonium citrate bulk
ferric chloride bulk
Ferrimin 150 oral
Ferrlecit intravenous
Ferrocite oral
Ferrogels Forte oral
ferrous fumarate oral
ferrous fumarate-folic acid oral
ferrous fumarate-iron polysaccharide cplx oral
ferrous fum-vit C-vit B12-FA oral
ferrous gluconate oral
ferrous sulfate bulk
ferrous sulfate oral
"ferrous sulfate, dried oral"
ferrous sulfate-C-folic acid oral
FerrouSul oral
ferumoxytol intravenous
fesoterodine oral
Fetzima oral
Feverall rectal
Fexmid oral
fexofenadine oral
fexofenadine oral
fexofenadine-pseudoephedrine oral
Fiasp subcutaneous
Fiber psyllium husk oral
Fiber Gummies oral
Fiber Laxative calcium polycarbophil oral
Fiber-Tabs oral
Fiber With Probiotic oral
FiberCon oral
Fiber-Lax oral
Fibersource HN oral
filgrastim injection
Finacea topical
Finacea topical
finasteride oral
finasteride oral
fingolimod oral
Fioricet oral
Fioricet with Codeine oral
Fiorinal oral
Fiorinal-Codeine 3 oral
Firazyr subcutaneous
Firmagon subcutaneous
Firmagon kit with diluent syringe subcutaneous
First Aid ABX Pain Relief topical
fish oil-dha-epa oral
omega-3 fatty acids-docosahexanoic acid-epa-fish oil oral
Fish Oil Concentrate oral
Fish Oil Extra Strength oral
omega-3 fatty acids-fish oil oral
Fish Oil-Vit D3 oral
Fitalite Cream Base
Flagyl oral
Flanax naproxen oral
Flanders Buttocks topical
Flarex ophthalmic
flavoxate oral
"Flax, Fish and Borage Oil oral"
flaxseed mucous membrane
flaxseed oil
flaxseed oral
Flebogamma DIF intravenous
flecainide oral
Flector transdermal
Fleet Enema rectal
Fleet Enema Extra rectal
Fleet Glycerin Adult rectal
flibanserin oral
Flintstones Gummies oral
Flolan intravenous
Flomax oral
Flonase Allergy Relief nasal
Florajen oral
Florajen3 oral
Floranex oral
Floranex oral
Florastor oral
Florastor Kids oral
FloraTummys oral
Florical oral
Flovent Diskus inhalation
Flovent HFA inhalation
Floxin otic
Flu Relief Therapy Nighttime oral
Flublok 2016-2017 PF intramuscular
Flublok Quad 2017-2018 PF intramuscular
fluconazole oral
fluconazole bulk
fluconazole oral
fluconazole in sodium chloride iso-osmotic intravenous
flucytosine oral
fludarabine intravenous
fludrocortisone bulk
fludrocortisone oral
Flumadine oral
flumazenil intravenous
flunisolide nasal
fluocinolone for the scalp and shower cap
fluocinolone acetonide bulk
fluocinolone topical
fluocinolone acetonide oil otic
fluocinolone topical
fluocinolone topical
fluocinolone-hydroquinone-tretinoin topical
fluocinonide topical
fluocinonide topical
fluocinonide bulk
Fluocinonide-E topical
fluocinonide-emollient topical
Fluorabon oral
Fluor-a-day oral
Fluor-a-day with xylitol oral
Fluorescite intravenous
Fluoridex Daily Defense dental
Fluoridex Daily Defense dental
Fluoridex Sensitivity Relief dental
fluorometholone acetate ophthalmic
fluorometholone ophthalmic
fluorometholone ophthalmic
Fluoroplex topical
fluorouracil bulk
fluorouracil topical
fluorouracil intravenous
fluoxetine bulk
fluoxetine oral
fluoxetine oral
fluphenazine decanoate injection
fluphenazine oral
fluphenazine oral
fluphenazine oral
fluphenazine injection
flurandrenolide topical
flurandrenolide topical
flurazepam oral
flurbiprofen oral
flurbiprofen bulk
flurbiprofen ophthalmic
Flurox ophthalmic
flutamide oral
fluticasone-salmeterol inhalation
fluticasone inhalation
fluticasone inhalation
fluticasone nasal
fluticasone furoate inhalation
fluticasone furoate nasal
fluticasone inhalation
fluticasone propionate bulk
fluticasone topical
fluticasone nasal
fluticasone-salmeterol inhalation
fluticasone-salmeterol inhalation
fluvastatin oral
fluvastatin oral
fluvoxamine oral
fluvoxamine oral
Fluzone High-Dose 2016-2017 PF intramuscular
Fluzone High-Dose 2018-2019 PF intramuscular
FML Forte ophthalmic
FML SOP ophthalmic
FML Liquifilm ophthalmic
Focalin oral
Focalin XR oral
Folbee oral
Folbee Plus oral
Folbic oral
Folbic RF oral
Folgard OS oral
Folgard RX oral
folic acid bulk
folic acid injection
folic acid-pyridoxine B6-cyanocobalamin B12 oral
Folinic-Plus oral
Folitab oral
Folivane-F oral
Folivane-OB oral
Folivane-Plus oral
Follistim AQ subcutaneous
Follistim AQ injection
follitropin alfa subcutaneous
follitropin alfa subcutaneous
Foltabs 800 oral
Foltanx oral
Foltanx RF oral
Foltrate oral
fondaparinux subcutaneous
Foradil Aerolizer inhalation
Forfivo XL oral
formaldehyde topical
formoterol fumarate inhalation
Fortamet oral
Fortavit oral
Fortaz intravenous
Forteo subcutaneous
Fortesta transdermal
FORTICAL nasal
Fosamax oral
Fosamax Plus D oral
fosfomycin tromethamine oral
Fosfree oral
fosinopril oral
fosinopril-hydrochlorothiazide oral
fosphenytoin injection
Fosrenol oral
Fosrenol oral
Fosteum Plus oral
Fragmin subcutaneous
Fragmin subcutaneous
Freeze Dried Acidophilus oral
FreshKote ophthalmic
Frova oral
frovatriptan oral
fulvestrant intramuscular
Fungi Cure topical
Fungi-Nail topical
Fungoid Tincture topical
Furadantin oral
furosemide oral
furosemide bulk
furosemide oral
furosemide injection
Fusilev intravenous
Fusion Plus oral
Fusion Sprinkles oral
Fuzeon subcutaneous
Fyavolv oral
Fycompa oral
"A   D lan, pet topical"
A Thru Z oral
A Thru Z Select oral
A Thru Z Select oral
A Thru Z Select Women''s oral
A Thru Z High Potency oral
A-G Pro oral
A-Hydrocort injection
AA8-carnitine-grape-cocoa-herbal126 oral
abacavir oral
abacavir-lamivudine oral
abacavir-lamivudine-zidovudine oral
abatacept with maltose intravenous
abatacept subcutaneous
Abatrace oral
Abatuss DMX oral
ABC Plus oral
Abelcet intravenous
Abilify oral
Abilify Maintena intramuscular
abiraterone oral
Abraxane intravenous
Abreva topical
Absorbase topical
Absorica oral
Abstral sublingual
Acai Weight Control oral
acai berry extract oral
acai-green tea-Korean ginseng-chromium picolinate oral
acamprosate oral
Acanya topical
acarbose oral
Accolate oral
Accupril oral
Accuretic oral
acebutolol oral
Aceon oral
acepromazine maleate bulk
Acerola C-500 oral
acesulfame potassium bulk
Acetadote intravenous
acetaminophen oral
acetaminophen bulk
Acetaminophen Extra Strength oral
Acetaminophen PM oral
Acetaminophen PM Extra Strength oral
acetaminophen intravenous
acetaminophen rectal
Acetaminophen Pain Relief oral
acetaminophen-caffeine oral
acetaminophen-codeine oral
diphenhydramine-acetaminophen oral
acetaminophen-pamabrom-pyrilam oral
Acetasol HC otic
acetazolamide oral
acetazolamide bulk
acetazolamide injection
acetic acid irrigation
acetic acid otic
acetylcholine chloride intraocular
acetylcysteine
acetylcysteine intravenous
acetylcysteine-mecobalamin-levomefolate calc oral
Acetyl-L-Carnitine
Acid Control ranitidine oral
Acid Control ranitidine oral
Acid Controller oral
Acid Controller oral
acid green 50 bulk
Acid Reducer famotidine oral
Acid Reducer famotidine oral
Acid Reducer Complete famotidine oral
Acid Reducer ranitidine oral
Acid Reducer ranitidine oral
"acidophilus-pectin, citrus oral"
Acidophilus oral
Lactobacillus acidophilus-fructooligosaccharides oral
Acidophilus Probiotic oral
Acidophilus Ex Str L sporog oral
Acidophilus-Pectin oral
acidophilus-sporogenes oral
Aciphex oral
acitretin oral
Aclaro topical
aclidinium bromide inhalation
Foaming Acne Face Wash topical
Acne Pads topical
Acne Treatment benzoyl peroxide topical
Acne-Clear topical
Acnomel topical
acrivastine-pseudoephedrine oral
Actemra subcutaneous
Actemra intravenous
Actical oral
Acticlate oral
Acticoat Absorbent topical
Acticoat Moisture Control topical
Actidose-Aqua oral
Actigall oral
Actimmune subcutaneous
Actinel oral
Actiq buccal
Activase intravenous
Active FE oral
Activella oral
Actonel oral
Actonel oral
Actonel oral
Actonel oral
Actoplus MET oral
Actoplus Met XR oral
Actos oral
Acuicyn topical
Acular ophthalmic
Acular LS ophthalmic
Acuvail PF ophthalmic
AcuWash topical
acyclovir oral
acyclovir bulk
acyclovir topical
acyclovir topical
acyclovir sodium intravenous
acyclovir-hydrocortisone topical
Adacel Tdap Adolescent-AdultPF intramuscular
Adalat CC oral
adalimumab subcutaneous
adapalene topical
adapalene-benzoyl peroxide topical
Adasuve inhalation
Adazin topical
Adcetris intravenous
Adcirca oral
Added Strength Pain Reliever oral
Adderall oral
Adderall XR oral
Addyi oral
adefovir oral
Adempas oral
Adenocard intravenous
adenosine bulk
adenosine intravenous
adenosine diagnostic intravenous
adhesive tape-silicones topical
Adipex-P oral
""
Admelog SoloStar U-100 Insulin lispro subcutaneous
Admelog U-100 Insulin lispro subcutaneous
Adrenalin injection
Adreview intravenous
Adriamycin intravenous
Adrucil intravenous
glycerin adult rectal
Adult Low Dose Aspirin oral
Adult Multivitamin Gummies oral
Adult Nasal Decongestant oral
Adult Probiotic oral
Adult Robitussin Peak Cold DM oral
Adult Robitussin Peak Cold M-S oral
Adult Wal-Tussin oral
Wal-Tussin DM oral
Adult Wal-Tussin DM Max oral
Advair Diskus inhalation
Advair HFA inhalation
Advate intravenous
Advil Liqui-Gel oral
Advil Allergy Sinus oral
Advil Allergy-Congestion Relief oral
Advil Cold and Sinus oral
Advil Migraine oral
Advil PM Liqui-Gels oral
Advil PM oral
Advil oral
Advil oral
Adzenys XR-ODT oral
Aerospan inhalation
afatinib oral
Afeditab CR oral
Afinitor oral
Afluria 2015-2016 intramuscular
Afrezza inhalation
Afrin No Drip oxymetazoline nasal
Afrin Sinus oxymetazoline nasal
Afrin oxymetazoline nasal
Aftera oral
agalsidase beta intravenous
Aggrenox oral
Agrylin oral
Aimovig Autoinjector 2 Pack subcutaneous
Aimovig Autoinjector subcutaneous
Oralair sublingual
Airborne with lysine acetate oral
Airborne oral
AirDuo RespiClick inhalation
Ajovy subcutaneous
AK-Poly-Bac ophthalmic
Akten PF ophthalmic
Akynzeo oral
Ala-Seb topical
Ala-Hist DM oral
Ala-Hist IR oral
Ala-Hist PE oral
Ala-Quin topical
Alavert D-12 Allergy-Sinus oral
Alavert oral
Alaway ophthalmic
Alba-Derm
albendazole oral
Albenza oral
"albumin, human 20  intravenous"
"albumin, human 25  intravenous"
albuterol sulfate oral
albuterol sulfate bulk
albuterol sulfate inhalation
albuterol sulfate inhalation
albuterol sulfate inhalation
albuterol sulfate oral
albuterol sulfate oral
albuterol sulfate inhalation
Alcaine ophthalmic
Alcalak oral
alclometasone topical
"Alcohol, Rubbing"
ethanol ethyl alcohol injection
Alcortin A topical
Aldactazide oral
Aldactone oral
Aldara topical
Alecensa oral
alectinib oral
alendronate oral
alendronate oral
alendronate oral
alendronate oral
alendronate oral
alendronate-cholecalciferol vitamin D3 oral
Aler-Cap oral
Alertness Aid oral
Alevazol topical
Aleve oral
Aleve Cold and Sinus oral
Aleve PM oral
Aleve Sinus and Headache oral
Aleve-D Sinus and Cold oral
Aleve-D Sinus and Headache oral
Alevicyn Antipruritic topical
Alevicyn Dermal topical
alfalfa oral
Alferon N injection
alfuzosin oral
Algal-900 DHA oral
Align oral
Alimta intravenous
Alinia oral
aliskiren oral
Alive Women''s Gummy Vitamins oral
Alka-Seltzer Gold oral
Alka-Seltzer Heartburn Gas oral
Alka-Seltzer Plus Sinus-Allergy-Cgh oral
Alka-Seltzer Plus Allergy oral
Alka-Seltzer Plus Day oral
Alka-Seltzer Plus Day-Night oral
Alka-Seltzer Plus Mucus-Congestion oral
Alka-Seltzer Plus-D Sinus-Cold oral
Alkeran oral
All Day Allergy cetirizine oral
All Day Allergy Relief cetirizine oral
All Day Allergy-D oral
All Day Pain Relief oral
allantoin topical
Allegra Allergy oral
Allegra Allergy oral
Allegra-D 12 Hour oral
Allegra-D 24 Hour oral
Aller-Chlor oral
Allerclear oral
Aller-ease oral
Aller-ease oral
Aller-Fex oral
Allergy chlorpheniramine oral
Allergy Medicine oral
Allergy Medication oral
Allergy Multi-Symptom oral
Allergy Relief cetirizine oral
Allergy Relief diphenhydramine oral
Allergy Relief D-24 oral
Allergy Relief loratadine oral
Allergy Relief chlorpheniramine oral
Allergy Relief loratadine oral
Allergy Sinus-D oral
Allergy diphenhydramine oral
AllerClear D-24hr oral
Aller-Tec oral
Aller-Tec D oral
Alli oral
allopurinol oral
allopurinol bulk
almotriptan malate oral
Alocril ophthalmic
aloe vera oral
lidocaine-aloe vera topical
aloe vera-lactic acid-ceramide 3-silicone and tape topical
alogliptin oral
alogliptin-pioglitazone oral
Alomide ophthalmic
Alophen oral
Alora transdermal
alosetron oral
Aloxi intravenous
alpha lipoic acid bulk
Lipoic Acid oral
Alphagan P ophthalmic
Alphaquin HP topical
alprazolam oral
alprazolam bulk
alprazolam oral
alprazolam oral
Alprazolam Intensol oral
alprazolam oral
alprostadil bulk
alprostadil urethral
alprostadil injection
Alrex ophthalmic
Altabax topical
Altace oral
Altachlore ophthalmic
Altachlore ophthalmic
Altafluor ophthalmic
Altamist nasal
Altavera 28 oral
alteplase intravenous
alteplase intra-catheter
Altoprev oral
Altreno topical
aluminum chloride in alcohol topical
aluminum chloride topical
aluminum hydrox-magnesium carb oral
aluminum-mag hydroxide-simethicone oral
Alunbrig oral
Alvesco inhalation
alvimopan oral
Alyacen 1-35 28 oral
Alyacen 7-7-7 28 oral
""
amantadine HCl oral
amantadine HCl bulk
amantadine HCl oral
Amaryl oral
Ambien oral
Ambien CR oral
ambrisentan oral
amcinonide topical
Amerge oral
Amethia oral
Amethia Lo oral
Amethyst oral
Amicar oral
Amidate intravenous
amifostine crystalline intravenous
amikacin injection
amiloride oral
amiloride-hydrochlorothiazide oral
amino acids oral
aminocaproic acid oral
aminocaproic acid intravenous
aminolevulinic acid HCl topical
aminophylline intravenous
amiodarone oral
amiodarone intravenous
amiodarone in dextrose 5  intravenous
Amitiza oral
amitriptyline bulk
amitriptyline oral
AmLactin topical
AmLactin Distribution Pack topical
